time,ETHUSDT,BTCUSDT,SOMIUSDT,SOLUSDT,DOGEUSDT,BNBUSDT,XRPUSDT,AVNTUSDT,PUMPUSDT,SUIUSDT,AVAXUSDT,WLFIUSDT,PEPEUSDT,TSTUSDT,TRXUSDT,ENAUSDT,WLDUSDT,ZKCUSDT,ADAUSDT,LINEAUSDT,LINKUSDT,PENGUUSDT,LTCUSDT,MITOUSDT,OPENUSDT,AAVEUSDT,WIFUSDT,ARBUSDT,MUBARAKUSDT,UNIUSDT,BONKUSDT,DOTUSDT,RAREUSDT,NEARUSDT,SEIUSDT,XLMUSDT,FILUSDT,IMXUSDT,PROMUSDT,OGUSDT,PAXGUSDT,HOLOUSDT,ETHFIUSDT,HBARUSDT,HIFIUSDT,CRVUSDT,ONDOUSDT,EIGENUSDT,FORMUSDT,CAKEUSDT
2025-09-16 15:45 CT,-0.007210,0.012989,0.143111,0.011122,0.001157,0.037794,0.020956,-0.062283,-0.017281,0.035045,0.018996,0.002261,0.017625,0.433248,-0.010124,0.008747,0.000667,-0.113127,0.018226,-0.109760,0.003835,0.049432,0.017816,0.123108,0.014296,0.009565,0.045198,0.013040,0.158919,0.013419,0.038494,0.031069,0.152700,0.036426,0.008880,0.017456,0.091930,0.055215,0.256152,0.191757,0.001826,-0.010928,0.045076,0.015158,-0.262429,-0.006222,0.000098,0.032531,-0.068284,0.035131
2025-09-16 15:50 CT,-0.007232,0.012864,0.140571,0.011759,0.001903,0.038490,0.020454,-0.065847,-0.018721,0.035842,0.017978,0.002261,0.016698,0.413241,-0.010124,0.008030,0.000667,-0.113014,0.017646,-0.111497,0.003835,0.046442,0.017018,0.123108,0.012901,0.009767,0.042938,0.012429,0.158919,0.014510,0.036784,0.027457,0.167598,0.035276,0.007295,0.017456,0.094426,0.055215,0.257955,0.193459,0.001663,-0.009149,0.041609,0.014008,-0.255507,-0.007439,-0.001370,0.027326,-0.068846,0.034314
2025-09-16 15:55 CT,-0.006950,0.012638,0.144381,0.011546,0.000560,0.037696,0.020153,-0.065758,-0.021721,0.035615,0.018996,0.002261,0.017625,0.416151,-0.009835,0.008173,0.002000,-0.114254,0.018110,-0.110108,0.004687,0.046015,0.018082,0.122311,0.016272,0.013202,0.044068,0.012632,0.158589,0.015601,0.037639,0.026734,0.156425,0.035276,0.007612,0.016662,0.097338,0.053681,0.250212,0.194098,0.001547,-0.007370,0.042996,0.014008,-0.259912,-0.008116,-0.000294,0.026675,-0.065240,0.037173
2025-09-16 16:00 CT,-0.006184,0.012989,0.149124,0.012862,0.002762,0.039337,0.021057,-0.065669,-0.023641,0.036526,0.020353,0.003618,0.018553,0.428883,-0.009835,0.009320,0.004667,-0.109070,0.019271,-0.110802,0.006817,0.048731,0.018880,0.117928,0.020688,0.014212,0.046328,0.013855,0.161556,0.016583,0.038067,0.028420,0.145251,0.036426,0.008246,0.018249,0.099834,0.053681,0.252440,0.191118,0.001466,-0.007116,0.044383,0.015201,-0.248584,-0.007710,0.000587,0.026025,-0.069080,0.036356
2025-09-16 16:05 CT,-0.004495,0.013409,0.141248,0.013584,0.005188,0.039815,0.021626,-0.073777,-0.023641,0.036953,0.021031,0.004071,0.019481,0.435067,-0.008678,0.011615,0.004667,-0.106254,0.020780,-0.107329,0.006817,0.048700,0.020209,0.111952,0.016155,0.016064,0.048588,0.015077,0.176063,0.019638,0.038922,0.029865,0.145251,0.037577,0.010149,0.019307,0.099002,0.055215,0.249894,0.191260,0.001374,-0.011182,0.045770,0.015839,-0.261171,-0.006763,0.002544,0.026025,-0.067207,0.037173
2025-09-16 16:10 CT,-0.008175,0.010840,0.158777,0.009297,0.001493,0.037360,0.019918,-0.069946,-0.024241,0.032739,0.018996,-0.001357,0.016698,0.419061,-0.009835,0.009177,0.003333,-0.105915,0.019039,-0.107329,0.003409,0.046473,0.019057,0.121116,0.017201,0.012191,0.048588,0.011614,0.167821,0.017892,0.032506,0.027697,0.141527,0.035276,0.006660,0.017191,0.094010,0.055215,0.235575,0.189415,0.001463,-0.014740,0.047157,0.014732,-0.245437,-0.010821,-0.000098,0.025374,-0.063507,0.033497
2025-09-16 16:15 CT,-0.007241,0.011269,0.163435,0.009254,0.002314,0.037490,0.020588,-0.075826,-0.027121,0.033963,0.018657,0.000452,0.017625,0.412150,-0.009546,0.007600,0.004000,-0.110197,0.019851,-0.107329,0.004687,0.045679,0.020652,0.117530,0.014179,0.013943,0.049718,0.012225,0.158259,0.019747,0.031651,0.027457,0.139665,0.036043,0.007295,0.017720,0.096506,0.053681,0.236211,0.193459,0.001883,-0.014740,0.046463,0.015413,-0.253619,-0.012038,0.000391,0.020820,-0.066083,0.033088
2025-09-16 16:20 CT,-0.008193,0.010601,0.163604,0.007599,0.000448,0.036827,0.020119,-0.065312,-0.034321,0.032711,0.018657,0.000000,0.013915,0.415424,-0.009835,0.007743,0.002667,-0.100394,0.019387,-0.103856,0.002556,0.044520,0.020475,0.116733,0.013250,0.011383,0.048588,0.010799,0.168480,0.019201,0.031223,0.026734,0.148976,0.035276,0.006660,0.017191,0.091930,0.053681,0.235575,0.191260,0.001853,-0.016264,0.046463,0.014477,-0.257395,-0.013526,-0.000294,0.020169,-0.065099,0.033497
2025-09-16 16:25 CT,-0.007265,0.010726,0.166822,0.008150,0.000597,0.036502,0.020956,-0.075648,-0.033841,0.033878,0.019335,0.000452,0.015770,0.409240,-0.008678,0.008317,0.005333,-0.107831,0.020084,-0.104203,0.003835,0.044489,0.020830,0.122311,0.017318,0.011787,0.048588,0.011410,0.166832,0.020620,0.033362,0.027457,0.150838,0.036810,0.007295,0.017985,0.092762,0.053681,0.244378,0.191827,0.002092,-0.016264,0.049931,0.015030,-0.261800,-0.013526,0.000391,0.018868,-0.064818,0.035131
2025-09-16 16:30 CT,-0.006855,0.011256,0.173258,0.008617,0.002613,0.037132,0.021793,-0.075470,-0.035401,0.033821,0.020353,0.000452,0.017625,0.406330,-0.008100,0.009177,0.005333,-0.107606,0.020664,-0.104203,0.005113,0.046625,0.021096,0.117530,0.015458,0.011349,0.050847,0.011614,0.163864,0.019529,0.032506,0.027697,0.152700,0.036426,0.007612,0.019043,0.090266,0.055215,0.246288,0.188990,0.002035,-0.016518,0.052011,0.015541,-0.263688,-0.012038,0.001272,0.020820,-0.064163,0.034314
2025-09-16 16:35 CT,-0.006371,0.011330,0.166229,0.010018,0.002389,0.037056,0.023065,-0.084648,-0.038282,0.033707,0.021710,0.001809,0.017625,0.412877,-0.008100,0.008890,0.009333,-0.109296,0.020896,-0.104898,0.006817,0.046076,0.021007,0.112749,0.017434,0.011720,0.051977,0.012225,0.167161,0.019529,0.032934,0.028420,0.148976,0.036426,0.008563,0.020101,0.097338,0.056748,0.237378,0.191615,0.001915,-0.017535,0.051318,0.016052,-0.271240,-0.010551,0.002251,0.020169,-0.069876,0.034314
2025-09-16 16:40 CT,-0.006490,0.011121,0.169870,0.010018,0.002575,0.036502,0.022228,-0.084826,-0.037441,0.032084,0.021031,0.001809,0.018553,0.421244,-0.008389,0.009894,0.009333,-0.107155,0.020780,-0.105940,0.006391,0.043696,0.020298,0.117530,0.018015,0.009901,0.049718,0.011614,0.167821,0.018983,0.032506,0.028179,0.150838,0.036043,0.007295,0.018778,0.088186,0.055215,0.240984,0.193104,0.001477,-0.017281,0.052011,0.014775,-0.266834,-0.012579,0.001272,0.016916,-0.068003,0.033497
2025-09-16 16:45 CT,-0.005822,0.011590,0.170802,0.010910,0.003508,0.036730,0.021492,-0.082509,-0.040202,0.031771,0.020014,0.002714,0.019481,0.413241,-0.009257,0.010754,0.008000,-0.108394,0.021012,-0.109066,0.006817,0.042658,0.021361,0.114343,0.015923,0.009935,0.049718,0.012021,0.161556,0.019856,0.033362,0.028420,0.150838,0.036426,0.007929,0.018778,0.084859,0.053681,0.235893,0.197503,0.001547,-0.016264,0.050624,0.014221,-0.260541,-0.013121,0.001761,0.017567,-0.069783,0.033497
2025-09-16 16:50 CT,-0.004961,0.011599,0.173004,0.012268,0.005860,0.038348,0.022697,-0.092221,-0.044042,0.033736,0.022388,0.007237,0.020408,0.404874,-0.008678,0.011041,0.012667,-0.111549,0.023334,-0.102119,0.008095,0.045832,0.022514,0.113944,0.014528,0.011922,0.056497,0.013651,0.169799,0.020401,0.033362,0.029865,0.147114,0.037577,0.009515,0.021423,0.085691,0.055215,0.225711,0.197858,0.001439,-0.016518,0.053398,0.015967,-0.266834,-0.010686,0.003131,0.018217,-0.070017,0.034314
2025-09-16 16:55 CT,-0.004870,0.012300,0.174697,0.012608,0.005449,0.039087,0.022396,-0.089459,-0.041162,0.034675,0.023066,0.009950,0.022263,0.469625,-0.008678,0.012188,0.012667,-0.119099,0.024031,-0.108371,0.009374,0.046381,0.023223,0.112351,0.016388,0.012158,0.058757,0.014874,0.172107,0.022365,0.034645,0.031551,0.143389,0.039877,0.010149,0.021158,0.084859,0.056748,0.225392,0.198070,0.002165,-0.017027,0.054785,0.017202,-0.273128,-0.009874,0.004306,0.018217,-0.071188,0.035539
2025-09-16 17:00 CT,-0.004879,0.013228,0.167923,0.012268,0.005710,0.038674,0.022529,-0.086786,-0.043802,0.034533,0.020014,0.008593,0.022263,0.492179,-0.008678,0.012618,0.011333,-0.116507,0.024379,-0.102813,0.008948,0.045313,0.022425,0.113944,0.018247,0.011787,0.066667,0.014670,0.180349,0.020838,0.035928,0.030829,0.141527,0.040261,0.011418,0.022216,0.081947,0.053681,0.228150,0.196084,0.002460,-0.017027,0.054092,0.018820,-0.280050,-0.009468,0.003229,0.020169,-0.071516,0.038399
2025-09-16 17:05 CT,-0.003367,0.013606,0.167584,0.014178,0.014518,0.039359,0.023333,-0.083757,-0.039362,0.035615,0.021370,0.012664,0.026902,0.482721,-0.008100,0.015629,0.017333,-0.113577,0.025772,-0.103161,0.010652,0.046625,0.024286,0.119920,0.019874,0.013134,0.070056,0.018134,0.178042,0.024220,0.038494,0.033719,0.147114,0.042945,0.014272,0.024068,0.080283,0.056748,0.226877,0.197858,0.002208,-0.016518,0.058946,0.020778,-0.280050,-0.005681,0.007339,0.024073,-0.068846,0.039624
2025-09-16 17:10 CT,-0.004066,0.013150,0.168261,0.012905,0.013175,0.039120,0.023065,-0.079301,-0.036001,0.034191,0.020353,0.012664,0.025046,0.478356,-0.007810,0.017063,0.015333,-0.113690,0.025075,-0.104898,0.010226,0.044031,0.023489,0.122311,0.016155,0.011754,0.066667,0.016504,0.179360,0.023456,0.035500,0.033237,0.147114,0.042561,0.013003,0.023539,0.081115,0.052147,0.222423,0.203178,0.002257,-0.013469,0.054092,0.019458,-0.283197,-0.007304,0.006067,0.018217,-0.072452,0.038399
2025-09-16 17:15 CT,-0.004153,0.013304,0.165636,0.011377,0.011197,0.038935,0.022295,-0.084915,-0.036601,0.033707,0.019335,0.014925,0.022263,0.501273,-0.008100,0.015343,0.014667,-0.113352,0.024843,-0.102119,0.007669,0.041102,0.022159,0.127490,0.017085,0.010575,0.071186,0.015892,0.189911,0.021602,0.033790,0.032274,0.150838,0.042178,0.012052,0.023010,0.079035,0.053681,0.212770,0.199560,0.002438,-0.010419,0.053398,0.019288,-0.276274,-0.008522,0.004795,0.018868,-0.072124,0.038399
2025-09-16 17:20 CT,-0.003678,0.013394,0.164451,0.011971,0.013734,0.039608,0.022295,-0.077519,-0.039242,0.034789,0.020692,0.016735,0.025974,0.489269,-0.007810,0.016060,0.018667,-0.112563,0.026120,-0.101771,0.008522,0.043787,0.023046,0.120319,0.025105,0.011518,0.072316,0.017319,0.189911,0.022911,0.035500,0.033719,0.148976,0.043712,0.013003,0.023539,0.079035,0.055215,0.211179,0.194949,0.002371,-0.010419,0.055479,0.021034,-0.273757,-0.007304,0.006459,0.018868,-0.074091,0.039216
2025-09-16 17:25 CT,-0.004819,0.012851,0.155305,0.009679,0.011644,0.039826,0.020990,-0.087855,-0.039002,0.032455,0.018657,0.015378,0.024119,0.496544,-0.008389,0.012332,0.017333,-0.116507,0.024611,-0.102119,0.006391,0.039699,0.021627,0.124701,0.022548,0.009767,0.070056,0.014874,0.183647,0.021056,0.033362,0.031310,0.145251,0.041794,0.010783,0.021423,0.076123,0.053681,0.207361,0.195375,0.002441,-0.013469,0.050624,0.018266,-0.271869,-0.009333,0.003131,0.014964,-0.073436,0.037990
2025-09-16 17:30 CT,-0.005910,0.011384,0.152595,0.008363,0.009666,0.037870,0.020320,-0.093558,-0.040322,0.030775,0.018657,0.013569,0.022263,0.496544,-0.009546,0.009894,0.010667,-0.120113,0.023566,-0.105592,0.005113,0.037807,0.020741,0.132271,0.018945,0.008049,0.066667,0.013040,0.182987,0.019747,0.030796,0.029624,0.139665,0.041028,0.009515,0.018778,0.070715,0.053681,0.205028,0.194523,0.002983,-0.012961,0.050624,0.016010,-0.281938,-0.010821,0.000098,0.008458,-0.073998,0.036356
2025-09-16 17:35 CT,-0.003530,0.012150,0.147599,0.010825,0.008435,0.039793,0.020722,-0.090974,-0.037081,0.031230,0.020014,0.014021,0.024119,0.511095,-0.008389,0.013335,0.012667,-0.120225,0.024495,-0.101771,0.007243,0.039546,0.020918,0.121116,0.021734,0.010070,0.073446,0.015892,0.199802,0.021383,0.032934,0.031551,0.143389,0.043328,0.010783,0.018778,0.069468,0.055215,0.204073,0.194452,0.003248,-0.010419,0.055479,0.017074,-0.269981,-0.008116,0.002055,0.012362,-0.073810,0.040033
2025-09-16 17:40 CT,-0.002011,0.012199,0.142518,0.011334,0.011271,0.039413,0.021157,-0.083044,-0.040802,0.031515,0.023066,0.013569,0.026902,0.508185,-0.007810,0.014482,0.014667,-0.116169,0.025656,-0.099340,0.008522,0.041133,0.021539,0.117530,0.024175,0.011754,0.077966,0.017522,0.198813,0.023565,0.035928,0.032755,0.141527,0.044095,0.012052,0.020365,0.069884,0.056748,0.211073,0.193885,0.003129,-0.007878,0.059639,0.019501,-0.266834,-0.006628,0.004697,0.014314,-0.071797,0.041258
2025-09-16 17:45 CT,-0.001567,0.012686,0.141248,0.012438,0.012503,0.038109,0.021057,-0.083846,-0.039242,0.030832,0.021710,0.014925,0.027829,0.518007,-0.007810,0.015629,0.015333,-0.111662,0.025772,-0.100035,0.008522,0.043848,0.021627,0.119522,0.020688,0.012259,0.081356,0.017930,0.193867,0.024220,0.038922,0.032274,0.141527,0.043328,0.013003,0.021687,0.073211,0.056748,0.217862,0.194949,0.003129,-0.008132,0.062413,0.019756,-0.258024,-0.005275,0.005969,0.015615,-0.070392,0.040850
2025-09-16 17:50 CT,-0.001594,0.012714,0.137268,0.010995,0.013436,0.040184,0.020923,-0.091865,-0.041162,0.030604,0.021710,0.013116,0.025974,0.530375,-0.007810,0.015916,0.013333,-0.112789,0.025772,-0.097603,0.007669,0.041529,0.021805,0.121116,0.019177,0.012225,0.079096,0.017319,0.192219,0.024220,0.036784,0.031792,0.143389,0.043328,0.013003,0.019836,0.071547,0.058282,0.205982,0.192892,0.002568,-0.010165,0.064494,0.018479,-0.251731,-0.004869,0.005284,0.016916,-0.073810,0.040441
2025-09-16 17:55 CT,-0.002033,0.012778,0.121517,0.009976,0.010637,0.039750,0.020086,-0.094805,-0.047042,0.028384,0.021370,0.011307,0.024119,0.518007,-0.008389,0.013192,0.010667,-0.119437,0.024611,-0.100729,0.005965,0.039088,0.021539,0.115936,0.013133,0.011248,0.076836,0.015892,0.196505,0.022693,0.033790,0.030106,0.141527,0.042178,0.011101,0.018514,0.069468,0.058282,0.199936,0.191544,0.002509,-0.010673,0.062413,0.016733,-0.257395,-0.007845,0.004501,0.014964,-0.074841,0.039624
2025-09-16 18:00 CT,-0.002592,0.012618,0.125752,0.008702,0.009330,0.038685,0.019349,-0.090528,-0.049922,0.028384,0.020014,0.014473,0.022263,0.527101,-0.008678,0.010467,0.010000,-0.115718,0.022986,-0.104203,0.004687,0.036281,0.020564,0.113944,0.002325,0.011619,0.075706,0.013651,0.196175,0.021274,0.032934,0.028179,0.135940,0.041411,0.010466,0.017456,0.066140,0.056748,0.187951,0.193175,0.003330,-0.010928,0.060333,0.015413,-0.276904,-0.009739,0.003131,0.011061,-0.075824,0.037990
2025-09-16 18:05 CT,-0.001744,0.013150,0.119993,0.010315,0.011309,0.038674,0.019717,-0.098102,-0.048122,0.029323,0.021031,0.016735,0.023191,0.558385,-0.008100,0.011184,0.011333,-0.115042,0.024263,-0.103161,0.005113,0.037837,0.021450,0.111155,0.002092,0.013404,0.079096,0.015077,0.211012,0.022147,0.035073,0.028902,0.132216,0.042945,0.012369,0.017985,0.071963,0.058282,0.182223,0.192324,0.003457,-0.009403,0.060333,0.017031,-0.274386,-0.008116,0.003816,0.010410,-0.075356,0.038807
2025-09-16 18:10 CT,-0.002205,0.013015,0.125159,0.010018,0.008995,0.038120,0.019081,-0.095875,-0.044522,0.027900,0.018657,0.017187,0.023191,0.534740,-0.008678,0.007886,0.010000,-0.116507,0.023682,-0.107329,0.004261,0.037685,0.020741,0.119124,0.002325,0.011686,0.085876,0.013651,0.198813,0.021820,0.034645,0.028179,0.134078,0.042178,0.010466,0.017191,0.070300,0.058282,0.191769,0.191969,0.003725,-0.009403,0.061026,0.015669,-0.266834,-0.008927,0.002642,0.007157,-0.075777,0.040850
2025-09-16 18:15 CT,-0.003234,0.012144,0.123211,0.009679,0.007726,0.036480,0.018077,-0.098369,-0.048722,0.026903,0.018657,0.014925,0.023191,0.539105,-0.009257,0.007886,0.009333,-0.115718,0.023334,-0.101424,0.003409,0.037288,0.020918,0.125100,0.005230,0.010777,0.087006,0.012632,0.211342,0.021820,0.035928,0.026252,0.135940,0.042178,0.009832,0.017191,0.066556,0.058282,0.193784,0.191544,0.003506,-0.007624,0.054785,0.015286,-0.257395,-0.009468,0.001664,0.004554,-0.074560,0.041258
2025-09-16 18:20 CT,-0.005263,0.011672,0.126006,0.008999,0.007278,0.036154,0.018345,-0.091954,-0.053042,0.026960,0.020014,0.014473,0.022263,0.510731,-0.009546,0.007026,0.010000,-0.111211,0.022638,-0.100729,0.002130,0.037318,0.020032,0.119124,0.004184,0.009733,0.088136,0.011206,0.205077,0.019638,0.036784,0.024807,0.132216,0.041411,0.008563,0.016927,0.065724,0.059816,0.201209,0.192395,0.003411,-0.008640,0.051318,0.015371,-0.246067,-0.010551,0.000587,0.003253,-0.071281,0.039216
2025-09-16 18:25 CT,-0.005197,0.011739,0.120925,0.008617,0.006905,0.037588,0.017910,-0.092400,-0.053882,0.026675,0.018996,0.012664,0.024119,0.507821,-0.010414,0.006309,0.008000,-0.110310,0.022057,-0.097951,0.002130,0.036861,0.019589,0.126693,0.008833,0.008554,0.088136,0.010799,0.202440,0.019092,0.035073,0.024326,0.135940,0.041411,0.007929,0.016927,0.062396,0.058282,0.193254,0.192324,0.003560,-0.007878,0.052011,0.014306,-0.213342,-0.011903,-0.000294,0.001301,-0.074653,0.038399
2025-09-16 18:30 CT,-0.005133,0.012491,0.112372,0.009042,0.008472,0.037403,0.017943,-0.089548,-0.049682,0.026134,0.020692,0.011759,0.026902,0.512914,-0.009835,0.007743,0.012000,-0.115268,0.022521,-0.100382,0.002556,0.036769,0.021184,0.115936,0.008252,0.009329,0.093785,0.011817,0.215298,0.019420,0.035073,0.025771,0.134078,0.042561,0.008880,0.015869,0.064476,0.059816,0.192512,0.195375,0.003639,-0.012452,0.052705,0.014562,-0.217747,-0.010009,0.001468,0.006506,-0.073155,0.037990
2025-09-16 18:35 CT,-0.005195,0.012170,0.106360,0.009084,0.009330,0.037153,0.018044,-0.103003,-0.052202,0.026334,0.021370,0.011759,0.028757,0.499454,-0.009835,0.007743,0.010667,-0.115042,0.023682,-0.100729,0.002556,0.038112,0.021184,0.120319,0.009182,0.008857,0.089266,0.011817,0.210023,0.018547,0.038494,0.025771,0.137803,0.042561,0.009515,0.016398,0.063644,0.059816,0.196330,0.190905,0.003763,-0.008895,0.054785,0.014988,-0.222152,-0.008386,0.001174,0.009759,-0.073108,0.040441
2025-09-16 18:40 CT,-0.006621,0.011457,0.106868,0.007514,0.007203,0.037001,0.017073,-0.100953,-0.056402,0.025110,0.019335,0.012664,0.025046,0.490360,-0.010414,0.002868,0.008000,-0.112113,0.021361,-0.103856,0.000852,0.036556,0.019589,0.123506,0.005346,0.005894,0.083616,0.007131,0.215628,0.016365,0.034217,0.023121,0.139665,0.040644,0.006660,0.015075,0.059900,0.059816,0.194209,0.187003,0.003652,-0.012452,0.057559,0.012603,-0.229075,-0.012579,-0.001174,0.004554,-0.075543,0.037173
2025-09-16 18:45 CT,-0.005919,0.011423,0.106614,0.006707,0.006307,0.037686,0.017207,-0.094449,-0.055922,0.025480,0.019674,0.014925,0.027829,0.507821,-0.010703,0.003011,0.008667,-0.110085,0.022057,-0.101077,0.000852,0.037868,0.019589,0.133068,0.009647,0.007914,0.090395,0.008150,0.229476,0.016692,0.035500,0.024085,0.139665,0.041411,0.006977,0.015340,0.061980,0.056748,0.198345,0.189203,0.003438,-0.010165,0.054785,0.013668,-0.235997,-0.012174,-0.000587,0.002602,-0.074326,0.037173
2025-09-16 18:50 CT,-0.005875,0.011739,0.107460,0.005561,0.006083,0.037610,0.016839,-0.092578,-0.061802,0.024740,0.020014,0.013569,0.025974,0.524191,-0.009546,0.002007,0.009333,-0.100394,0.021941,-0.101771,0.000852,0.034999,0.019234,0.123904,0.011623,0.006601,0.087006,0.008354,0.223541,0.017129,0.033790,0.024085,0.135940,0.039110,0.006026,0.015075,0.063644,0.056748,0.199936,0.188280,0.003834,-0.007116,0.051318,0.013540,-0.236627,-0.013121,-0.001174,-0.001301,-0.079196,0.039216
2025-09-16 18:55 CT,-0.006274,0.012200,0.104751,0.005901,0.007502,0.038174,0.016872,-0.092756,-0.063123,0.024967,0.020353,0.013569,0.026902,0.526009,-0.009835,0.001004,0.008667,-0.092507,0.021941,-0.103856,0.000426,0.036678,0.019589,0.126693,0.008833,0.006567,0.088136,0.008354,0.208704,0.016910,0.034645,0.024326,0.135940,0.038344,0.006343,0.015340,0.063228,0.055215,0.199618,0.189132,0.003785,-0.005591,0.050624,0.013540,-0.229704,-0.012850,-0.000979,-0.003253,-0.075215,0.038807
2025-09-16 19:00 CT,-0.006131,0.011902,0.109662,0.005985,0.008845,0.039413,0.017575,-0.102735,-0.064083,0.024056,0.019674,0.015378,0.025974,0.578756,-0.009546,0.002007,0.009333,-0.096000,0.022057,-0.105245,0.000852,0.036556,0.020652,0.130677,0.016155,0.007679,0.083616,0.008354,0.200462,0.019201,0.034217,0.024326,0.128492,0.039877,0.006343,0.017456,0.067804,0.050613,0.200573,0.190480,0.003492,-0.004828,0.055479,0.013029,-0.237885,-0.012444,-0.001664,-0.001952,-0.074091,0.041258
2025-09-16 19:05 CT,-0.006830,0.011463,0.106360,0.004330,0.006009,0.038022,0.017240,-0.116012,-0.075603,0.024512,0.019674,0.013116,0.025974,0.558749,-0.010414,-0.000287,0.005333,-0.093634,0.021361,-0.106634,-0.001704,0.035060,0.020918,0.136653,0.009879,0.007645,0.085876,0.005909,0.203429,0.018656,0.033790,0.023603,0.141527,0.037960,0.004440,0.016133,0.065724,0.050613,0.207149,0.187997,0.003782,-0.002287,0.054092,0.011794,-0.246696,-0.015961,-0.003327,-0.005205,-0.078260,0.041258
2025-09-16 19:10 CT,-0.007038,0.010754,0.111440,0.001740,0.003396,0.037077,0.016035,-0.117437,-0.084243,0.022377,0.016621,0.010403,0.025046,0.571481,-0.010703,-0.004302,0.004000,-0.111549,0.018807,-0.110802,-0.003409,0.032680,0.020209,0.133068,0.005811,0.006500,0.082486,0.004482,0.204748,0.018329,0.031223,0.022158,0.135940,0.035660,0.000951,0.015604,0.066972,0.041411,0.205982,0.187003,0.003695,0.012961,0.049931,0.010858,-0.252360,-0.016367,-0.006850,-0.005205,-0.078072,0.037990
2025-09-16 19:15 CT,-0.004766,0.011510,0.108053,0.004033,0.008920,0.040217,0.017642,-0.113250,-0.077163,0.025167,0.017639,0.012212,0.030612,0.573299,-0.011281,-0.002007,0.008000,-0.107268,0.021361,-0.106982,-0.000426,0.037410,0.021450,0.129084,0.007322,0.008958,0.092655,0.008557,0.238378,0.020511,0.037639,0.024566,0.139665,0.038344,0.005392,0.019307,0.069884,0.038344,0.209270,0.189486,0.003644,0.010928,0.056172,0.013966,-0.249843,-0.010821,-0.002349,0.001301,-0.075262,0.042484
2025-09-16 19:20 CT,-0.003678,0.011078,0.115505,0.004245,0.010562,0.039543,0.017374,-0.102735,-0.075003,0.024113,0.018996,0.011759,0.031540,0.604220,-0.010124,-0.002724,0.006000,-0.098254,0.022289,-0.102119,-0.000426,0.035762,0.021539,0.137052,0.011855,0.010070,0.084746,0.008557,0.217606,0.019747,0.034217,0.023121,0.132216,0.037960,0.004440,0.018778,0.072379,0.039877,0.211073,0.189132,0.003297,0.006861,0.051318,0.013072,-0.241032,-0.011227,-0.003131,-0.001301,-0.076058,0.042484
2025-09-16 19:25 CT,-0.003815,0.011321,0.108561,0.003141,0.011719,0.040956,0.017542,-0.111913,-0.074763,0.023629,0.017978,0.008593,0.028757,0.698436,-0.010124,-0.002438,0.006667,-0.097465,0.021361,-0.102466,-0.000852,0.033687,0.021096,0.132271,0.011739,0.009362,0.090395,0.008557,0.226508,0.019310,0.033790,0.022399,0.126629,0.037960,0.005075,0.019572,0.071963,0.039877,0.197709,0.187855,0.003086,-0.004320,0.047157,0.013370,-0.280680,-0.009874,-0.003914,-0.001301,-0.076855,0.042484
2025-09-16 19:30 CT,-0.003779,0.010808,0.093827,0.002165,0.008659,0.042531,0.017341,-0.112982,-0.072363,0.024312,0.016282,0.008593,0.028757,0.688614,-0.010124,-0.001147,0.011333,-0.095549,0.021709,-0.105940,-0.000852,0.034572,0.021273,0.135857,0.016736,0.010743,0.091525,0.009372,0.244642,0.020620,0.035073,0.023362,0.132216,0.038727,0.004440,0.019572,0.074875,0.036810,0.194103,0.183598,0.003045,-0.005591,0.046463,0.013540,-0.266205,-0.008522,-0.003327,0.000651,-0.078213,0.045752
2025-09-16 19:35 CT,-0.004342,0.010885,0.099500,0.002377,0.007203,0.043302,0.017843,-0.107012,-0.066363,0.023829,0.016961,0.003618,0.027829,0.700618,-0.009257,-0.002151,0.010000,-0.105577,0.021477,-0.102119,0.000426,0.034114,0.020564,0.134661,0.018131,0.010811,0.088136,0.009169,0.231124,0.022474,0.035928,0.023362,0.162011,0.037577,0.005075,0.020365,0.073627,0.033742,0.203649,0.186365,0.003048,-0.006861,0.043689,0.013114,-0.268093,-0.009468,-0.003131,-0.000651,-0.075684,0.045752
2025-09-16 19:40 CT,-0.003473,0.011359,0.098230,0.003481,0.008808,0.044302,0.018211,-0.107547,-0.068763,0.025451,0.018318,0.002261,0.030612,0.731175,-0.008678,0.001004,0.016000,-0.108845,0.022289,-0.100729,0.002130,0.035793,0.021007,0.129880,0.018364,0.012158,0.093785,0.011614,0.245961,0.023784,0.038922,0.025289,0.163873,0.039110,0.007612,0.022216,0.069468,0.038344,0.210543,0.189557,0.003045,-0.001779,0.049931,0.015413,-0.266834,-0.006222,0.000294,0.001301,-0.073202,0.051062
2025-09-16 19:45 CT,-0.003766,0.010967,0.095690,0.003099,0.007016,0.043454,0.016905,-0.122784,-0.066963,0.022861,0.017639,0.002261,0.027829,0.762459,-0.008678,-0.001434,0.012667,-0.109408,0.020896,-0.101077,0.001704,0.034664,0.020918,0.127092,0.005695,0.008992,0.090395,0.009984,0.250247,0.021711,0.037211,0.023844,0.162011,0.037577,0.006343,0.020629,0.066972,0.039877,0.198557,0.189344,0.002766,-0.007116,0.044383,0.014008,-0.247325,-0.007304,-0.001761,-0.001952,-0.073576,0.051471
